ID,Rating,MainCategory,Plateform,ActingPrice,Offer,NumberOfRatings,NumberOfReviews,5Star,4Star,3Star,2Star,1Star,Fulfilled,Combo,Category
4445,4.7,Men,Flipkart,2799,45.02,13.0,0.0,10.0,2.0,1.0,0,0,1,False,sandal
17104,3.8,Men,Flipkart,999,49.95,45.0,5.0,24.0,6.0,5.0,4,6,0,False,juti
637,3.5,Men,Flipkart,861,65.07,454.0,47.0,58.0,107.0,74.0,58,85,1,False,shoe
17009,3.9,Women,Flipkart,499,43.09,192.0,27.0,88.0,51.0,24.0,12,17,1,False,other
19067,4.4,Women,Flipkart,4199,70.02,75.0,4.0,49.0,15.0,5.0,1,4,1,False,shoe
20377,4.3,Women,Flipkart,999,50.05,89.0,14.0,56.0,16.0,7.0,5,5,0,False,boot
7924,4.4,Women,Flipkart,999,60.16,227.0,35.0,143.0,48.0,18.0,11,7,1,False,boot
16733,4.0,Women,Flipkart,999,30.03,116.0,16.0,49.0,37.0,17.0,5,8,0,False,sandal
13305,4.2,Women,Flipkart,399,25.06,42.0,3.0,21.0,13.0,5.0,1,2,0,False,slipper
845,4.3,Women,Flipkart,1171,50.05,89.0,14.0,46.0,20.0,7.0,5,5,0,False,boot
17887,4.0,Men,Flipkart,599,38.73,13.0,1.0,8.0,2.0,0.0,1,2,0,False,juti
5168,3.7,Men,Flipkart,499,56.91,6173.0,772.0,2669.0,1278.0,973.0,478,775,1,False,slipper
6798,4.2,Men,Flipkart,999,60.16,18.0,3.0,11.0,4.0,0.0,2,1,0,False,juti
6705,3.9,Men,Flipkart,999,61.86,266.0,16.0,135.0,46.0,37.0,18,30,1,False,mojaris
1616,5.0,Women,Flipkart,899,61.18,3.0,2.0,3.0,0.0,0.0,1,0,0,False,other
9127,3.9,Men,Flipkart,899,44.49,5013.0,550.0,2133.0,1440.0,669.0,262,509,1,False,sandal
766,4.0,Men,Flipkart,1049,58.36,19.0,2.0,12.0,2.0,5.0,3,3,0,False,other
11265,4.2,Women,Flipkart,999,61.16,440.0,75.0,253.0,99.0,37.0,17,34,0,False,boot
19279,4.1,Women,Flipkart,4999,57.51,47.0,4.0,23.0,13.0,5.0,2,3,1,False,shoe
15756,3.9,Men,Flipkart,999,52.55,10491.0,1479.0,4845.0,2363.0,1495.0,696,1092,1,False,sandal
9222,3.9,Men,Flipkart,999,55.06,55.0,10.0,25.0,12.0,8.0,5,5,0,False,other
2788,4.3,Women,Flipkart,999,60.06,10486.0,1531.0,6225.0,2261.0,1050.0,370,580,1,False,sneaker
455,3.7,Men,Flipkart,1058,60.56,44.0,8.0,20.0,6.0,3.0,7,7,0,False,other
17690,3.7,Men,Flipkart,999,57.36,824.0,83.0,424.0,106.0,87.0,68,139,0,False,shoe
2544,4.1,Women,Flipkart,499,43.09,199.0,19.0,106.0,46.0,21.0,9,17,1,False,other
2282,4.2,Women,Flipkart,2999,74.22,845.0,113.0,432.0,259.0,92.0,24,38,1,False,shoe
13015,4.0,Men,Flipkart,999,54.96,571.0,92.0,320.0,84.0,63.0,50,54,1,False,shoe
155,4.2,Women,Flipkart,1474,71.55,14908.0,2466.0,10540.0,465.0,2142.0,933,830,1,False,boot
20540,4.0,Women,Flipkart,499,24.05,917.0,80.0,416.0,277.0,122.0,42,60,1,False,shoe
7487,3.8,Women,Flipkart,499,36.07,1396.0,188.0,662.0,254.0,190.0,105,186,1,False,sandal
17963,4.0,Women,Flipkart,399,25.06,1285.0,192.0,613.0,304.0,182.0,74,112,1,False,sandal
8265,3.7,Men,Flipkart,499,42.08,959.0,135.0,437.0,174.0,129.0,70,149,1,False,shoe
10621,4.2,Men,Flipkart,1049,9.53,49125.0,7250.0,27282.0,11920.0,4924.0,1872,3127,1,False,shoe
15223,3.7,Men,Flipkart,843,29.89,63.0,4.0,27.0,11.0,13.0,4,8,0,False,other
19390,4.1,Men,Flipkart,999,35.94,122552.0,17778.0,64999.0,26521.0,14987.0,6122,9923,1,False,shoe
12427,4.0,Men,Flipkart,649,7.7,311.0,44.0,182.0,48.0,29.0,13,39,1,False,sneaker
11194,4.1,Women,Flipkart,999,40.04,789.0,137.0,399.0,212.0,93.0,36,49,1,False,sandal
18836,4.1,Women,Flipkart,539,2.78,8942.0,1335.0,4620.0,2373.0,1064.0,340,545,1,False,shoe
3940,3.9,Men,Flipkart,1299,25.02,205.0,33.0,101.0,39.0,32.0,14,19,0,False,shoe
2094,4.1,Men,Flipkart,1699,15.01,61.0,7.0,32.0,16.0,5.0,3,5,0,False,other
14145,4.1,Men,Flipkart,999,50.05,30677.0,3748.0,17609.0,5204.0,3256.0,1715,2893,1,False,sneaker
8871,3.8,Women,Flipkart,1999,62.03,270.0,42.0,136.0,51.0,20.0,15,48,0,False,sandal
5181,3.7,Men,Amazon,399,0.0,6.0,4.0,20.0,0.0,0.0,47,33,0,False,sneaker
8421,4.0,Women,Flipkart,999,52.55,268.0,34.0,137.0,57.0,38.0,16,20,1,False,sandal
13032,4.2,Women,Flipkart,4495,55.11,958.0,98.0,526.0,241.0,81.0,40,70,1,False,shoe
6226,4.0,Men,Flipkart,999,60.76,71.0,8.0,39.0,13.0,7.0,3,9,0,False,other
16682,4.0,Women,Flipkart,999,65.07,7138.0,857.0,3542.0,1587.0,937.0,439,633,1,False,sandal
1277,3.8,Men,Flipkart,1999,39.97,35.0,2.0,20.0,4.0,2.0,2,7,0,False,juti
4455,3.9,Women,Flipkart,899,9.9,11.0,2.0,5.0,2.0,2.0,2,0,1,False,sandal
282,4.2,Women,Flipkart,997,31.43,380.0,59.0,538.0,156.0,64.0,15,22,0,False,shoe
1999,4.0,Men,Flipkart,999,52.55,767.0,109.0,375.0,180.0,94.0,50,68,1,False,sandal
15956,3.9,Men,Flipkart,999,43.04,1218.0,162.0,650.0,203.0,115.0,84,166,1,False,sneaker
18187,4.4,Women,Flipkart,999,39.14,32.0,7.0,20.0,7.0,4.0,0,1,0,False,boot
11045,3.9,Women,Flipkart,799,67.46,703.0,82.0,338.0,141.0,100.0,42,82,0,False,juti
10764,3.9,Women,Flipkart,499,5.01,212.0,39.0,99.0,51.0,28.0,12,22,1,False,sandal
2071,4.0,Women,Flipkart,999,55.06,6650.0,844.0,3426.0,1426.0,921.0,400,477,0,False,bellie
16307,3.7,Women,Flipkart,699,19.31,125.0,20.0,49.0,28.0,22.0,9,17,0,False,sandal
6465,4.2,Women,Flipkart,999,57.56,972.0,144.0,527.0,232.0,122.0,38,53,0,False,shoe
14266,4.2,Women,Flipkart,999,55.36,1091.0,148.0,630.0,222.0,114.0,44,83,1,False,sneaker
3717,3.6,Women,Flipkart,499,60.12,95.0,11.0,44.0,13.0,10.0,8,20,0,False,juti
11771,3.9,Men,Flipkart,1699,0.18,221.0,29.0,108.0,49.0,27.0,9,28,1,False,other
905,3.2,Women,Amazon,394,6.69,8.0,5.0,32.0,3.0,17.0,19,6,0,False,sneaker
12534,3.8,Men,Flipkart,2499,72.03,54.0,5.0,21.0,15.0,9.0,4,5,0,False,sandal
7387,3.9,Women,Flipkart,549,54.64,6823.0,980.0,3447.0,1250.0,926.0,450,750,1,False,sandal
4799,4.0,Women,Flipkart,1299,63.51,855.0,136.0,397.0,229.0,108.0,59,63,0,False,sandal
16913,4.1,Women,Flipkart,599,50.08,503.0,59.0,264.0,113.0,65.0,30,31,1,False,sandal
11230,3.8,Women,Flipkart,999,57.56,1222.0,169.0,538.0,259.0,182.0,96,147,1,False,sandal
20893,4.1,Men,Flipkart,849,60.78,2585.0,299.0,1473.0,470.0,283.0,113,246,0,False,flip
18847,4.2,Women,Flipkart,1499,60.04,318.0,67.0,195.0,55.0,33.0,16,27,1,False,boot
2146,4.1,Women,Flipkart,599,68.28,13.0,0.0,7.0,3.0,1.0,1,1,0,False,juti
18988,3.8,Men,Flipkart,999,65.07,92440.0,11547.0,45128.0,16394.0,12473.0,6147,12298,1,False,shoe
13156,3.7,Women,Flipkart,748,55.88,6.0,0.0,3.0,0.0,2.0,0,1,0,False,juti
15321,4.0,Women,Flipkart,799,75.09,4.0,0.0,2.0,1.0,0.0,0,1,0,False,mojaris
14576,4.0,Women,Flipkart,599,12.52,18368.0,2296.0,8968.0,4700.0,2527.0,762,1411,1,False,shoe
14359,3.8,Women,Flipkart,700,58.29,152.0,15.0,72.0,25.0,21.0,17,17,0,False,flip
15466,3.9,Men,Flipkart,1299,76.06,54.0,9.0,30.0,8.0,3.0,4,9,1,False,other
17479,3.8,Women,Flipkart,279,23.66,446.0,80.0,209.0,83.0,75.0,30,49,1,False,sandal
585,4.3,Women,Flipkart,4304,59.99,157.0,20.0,79.0,10.0,14.0,7,10,1,False,other
15017,4.2,Women,Flipkart,999,53.25,2221.0,392.0,1342.0,404.0,233.0,97,157,1,False,boot
11279,4.0,Women,Flipkart,999,52.55,175.0,19.0,92.0,34.0,25.0,6,18,1,False,sandal
20483,4.0,Men,Flipkart,999,50.35,202.0,35.0,114.0,38.0,17.0,10,23,1,False,other
19511,4.5,Women,Flipkart,1199,50.04,103.0,18.0,70.0,25.0,5.0,0,3,1,False,slipper
20183,4.0,Men,Flipkart,612,14.71,27023.0,3285.0,14373.0,4702.0,3519.0,1570,2859,0,False,shoe
7470,4.2,Women,Flipkart,999,61.96,3718.0,565.0,2159.0,730.0,380.0,159,290,1,False,sneaker
2410,4.3,Men,Flipkart,2249,67.05,79.0,15.0,46.0,18.0,9.0,2,4,0,False,shoe
14238,4.2,Women,Flipkart,629,67.25,512.0,69.0,270.0,118.0,80.0,12,30,1,False,bellie
2892,4.0,Women,Flipkart,499,47.09,495.0,66.0,255.0,104.0,67.0,31,38,0,False,sandal
20400,4.0,Women,Flipkart,2299,38.45,7.0,1.0,2.0,4.0,0.0,1,0,1,False,boot
7583,4.1,Men,Flipkart,4299,52.01,1900.0,209.0,1030.0,450.0,186.0,59,175,1,False,shoe
10285,3.5,Men,Flipkart,999,40.14,8.0,0.0,3.0,2.0,1.0,0,2,0,False,other
6631,3.7,Women,Flipkart,699,19.31,125.0,20.0,49.0,28.0,22.0,9,17,0,False,sandal
18711,4.0,Men,Flipkart,1999,35.02,153.0,11.0,79.0,30.0,23.0,4,17,1,False,other
2719,3.8,Men,Flipkart,499,60.12,4776.0,597.0,2388.0,606.0,521.0,348,913,0,False,sneaker
3054,3.9,Men,Flipkart,1799,63.09,288.0,39.0,138.0,66.0,31.0,21,32,1,False,other
6379,4.1,Women,Flipkart,1999,57.28,26.0,4.0,11.0,11.0,0.0,3,1,1,False,bellie
15249,4.2,Women,Flipkart,699,57.22,15.0,5.0,8.0,4.0,2.0,0,1,1,False,flip
2423,4.2,Men,Flipkart,849,10.01,2959.0,483.0,1697.0,628.0,300.0,103,231,1,False,sandal
16449,4.2,Women,Flipkart,999,14.81,94.0,8.0,51.0,22.0,13.0,1,6,1,False,sandal
2174,3.9,Men,Flipkart,999,50.05,26343.0,3360.0,13228.0,5105.0,3505.0,1689,2816,1,False,shoe
8658,4.3,Men,Flipkart,4799,50.01,1615.0,190.0,950.0,403.0,134.0,41,87,1,False,shoe
10198,4.0,Women,Flipkart,499,46.09,2572.0,271.0,1336.0,540.0,347.0,139,214,1,False,sneaker
6527,3.9,Women,Flipkart,499,20.04,1831.0,292.0,825.0,450.0,299.0,96,161,1,False,sneaker
17939,4.1,Men,Flipkart,1999,62.03,889.0,120.0,509.0,150.0,100.0,48,82,1,False,boot
20605,4.1,Men,Flipkart,799,6.26,1212.0,178.0,609.0,330.0,146.0,47,80,0,False,shoe
6691,4.2,Women,Flipkart,699,55.36,316.0,51.0,178.0,76.0,35.0,9,18,1,False,sandal
902,4.3,Women,Flipkart,880,40.04,481.0,72.0,196.0,61.0,36.0,17,31,1,False,sneaker
7427,4.1,Women,Flipkart,2490,50.0,33.0,3.0,18.0,6.0,5.0,2,2,1,False,sandal
19971,4.0,Men,Flipkart,999,60.06,54.0,2.0,27.0,11.0,8.0,3,5,1,False,shoe
7587,3.8,Men,Flipkart,999,63.26,775.0,75.0,407.0,114.0,89.0,55,110,1,False,shoe
11332,4.0,Men,Flipkart,3395,16.08,142.0,21.0,72.0,34.0,17.0,5,14,1,False,shoe
20793,4.3,Women,Flipkart,699,74.11,21.0,4.0,15.0,2.0,0.0,3,1,0,False,bellie
4127,4.0,Women,Flipkart,1299,53.89,22.0,3.0,12.0,3.0,4.0,1,2,1,False,sandal
15083,4.4,Women,Flipkart,7999,53.81,25.0,3.0,17.0,4.0,2.0,1,1,1,False,shoe
1171,3.4,Women,Flipkart,999,25.03,18.0,2.0,5.0,5.0,3.0,2,3,0,False,sandal
12974,4.1,Women,Flipkart,6999,55.61,71.0,17.0,43.0,13.0,4.0,4,7,1,False,shoe
7156,3.9,Men,Amazon,599,16.69,571.0,290.0,12.0,4.0,12.0,26,46,0,False,sneaker
11769,4.1,Women,Flipkart,999,57.56,314.0,47.0,182.0,61.0,19.0,17,35,1,False,sneaker
5578,3.9,Women,Flipkart,599,20.87,894.0,121.0,397.0,223.0,116.0,63,96,1,False,sneaker
19217,3.9,Women,Flipkart,1497,54.38,1721.0,252.0,784.0,400.0,257.0,117,163,1,False,sneaker
17013,3.9,Women,Flipkart,998,57.41,836.0,116.0,404.0,172.0,123.0,46,89,1,True,sneaker
17917,4.3,Men,Flipkart,999,50.05,43.0,7.0,27.0,8.0,5.0,2,1,0,False,mojaris
1639,3.9,Women,Flipkart,999,50.05,213.0,36.0,104.0,42.0,25.0,21,21,0,False,sandal
14081,3.9,Women,Flipkart,799,75.97,339.0,51.0,174.0,63.0,44.0,23,35,0,False,juti
8292,4.2,Women,Flipkart,499,36.07,65.0,7.0,37.0,15.0,6.0,1,6,1,False,sandal
7161,4.1,Women,Flipkart,899,57.84,1470.0,205.0,764.0,367.0,190.0,73,74,1,False,sandal
11875,4.3,Men,Flipkart,1049,17.06,2651.0,397.0,1600.0,637.0,214.0,73,127,1,False,other
2603,4.2,Men,Flipkart,999,60.16,26.0,1.0,14.0,6.0,4.0,0,2,0,False,sandal
14349,4.0,Men,Flipkart,299,10.03,42.0,5.0,17.0,14.0,7.0,1,3,1,False,shoe
20966,3.8,Women,Flipkart,999,65.07,2180.0,338.0,1007.0,382.0,321.0,183,287,1,False,bellie
15427,4.5,Women,Flipkart,4999,45.85,17.0,4.0,13.0,2.0,1.0,0,1,1,False,sneaker
16220,4.0,Men,Flipkart,499,60.12,15771.0,1758.0,8613.0,2669.0,1893.0,957,1639,0,False,flip
19033,4.2,Men,Flipkart,1049,15.92,19512.0,3085.0,10361.0,5710.0,1868.0,557,1016,1,False,shoe
1678,3.7,Men,Flipkart,899,62.07,213.0,19.0,103.0,28.0,34.0,18,30,0,False,flip
20031,4.0,Women,Flipkart,1298,61.56,24.0,3.0,13.0,4.0,3.0,2,2,1,False,flip
2059,3.6,Men,Flipkart,699,61.52,9203.0,1199.0,3838.0,1712.0,1328.0,768,1557,1,False,flip
12991,3.9,Men,Flipkart,998,70.04,600.0,78.0,309.0,116.0,74.0,35,66,0,False,flip
8782,4.3,Women,Flipkart,999,60.06,10482.0,1547.0,6224.0,2259.0,1049.0,370,579,1,False,sneaker
14191,3.9,Men,Flipkart,599,65.11,44.0,7.0,24.0,6.0,6.0,1,7,0,False,flip
7374,3.9,Men,Flipkart,999,63.06,15178.0,1895.0,7530.0,2956.0,2043.0,947,1702,1,False,sandal
20808,4.1,Men,Flipkart,1499,4.94,28.0,3.0,16.0,7.0,1.0,0,4,0,False,shoe
7404,4.3,Women,Flipkart,3395,70.01,334.0,20.0,209.0,74.0,20.0,15,16,1,False,sandal
19494,4.5,Women,Flipkart,799,9.89,31.0,3.0,19.0,11.0,0.0,0,1,1,False,sandal
4904,4.3,Women,Flipkart,999,50.15,4869.0,829.0,3000.0,995.0,449.0,179,246,1,False,boot
14719,4.4,Women,Flipkart,2195,27.33,10.0,4.0,7.0,2.0,0.0,0,1,0,False,juti
3619,3.8,Women,Flipkart,799,75.09,13.0,3.0,6.0,4.0,0.0,0,3,0,False,juti
4002,3.9,Men,Flipkart,999,63.66,701.0,79.0,366.0,110.0,94.0,55,76,1,False,shoe
18748,3.7,Men,Flipkart,999,64.06,3335.0,408.0,1635.0,511.0,404.0,226,559,0,False,shoe
19144,4.2,Women,Flipkart,999,50.05,338.0,70.0,194.0,77.0,34.0,7,27,0,False,other
17140,3.8,Men,Flipkart,999,54.05,118.0,11.0,58.0,20.0,16.0,9,15,0,False,juti
6216,3.3,Women,Flipkart,499,10.02,44.0,3.0,11.0,14.0,4.0,6,9,1,False,bellie
8433,4.1,Women,Flipkart,1200,54.25,13.0,3.0,7.0,2.0,2.0,2,0,0,False,boot
18984,3.9,Men,Flipkart,999,61.06,2432.0,329.0,1268.0,416.0,293.0,146,309,0,False,other
12080,4.2,Women,Flipkart,3499,45.01,155.0,21.0,90.0,34.0,16.0,5,10,1,False,shoe
1194,3.8,Women,Flipkart,1995,47.47,206.0,32.0,106.0,41.0,15.0,6,40,1,False,sandal
4815,4.0,Women,Flipkart,549,36.43,290.0,39.0,141.0,75.0,27.0,15,32,1,False,bellie
20845,3.9,Women,Flipkart,904,59.96,331.0,69.0,169.0,62.0,37.0,20,43,0,False,boot
5846,4.0,Women,Flipkart,999,62.06,315.0,33.0,174.0,55.0,34.0,21,30,0,False,sandal
8881,4.2,Women,Flipkart,799,50.06,2144.0,268.0,1206.0,521.0,241.0,87,89,0,False,slipper
18048,4.1,Men,Flipkart,1499,62.04,15.0,5.0,9.0,1.0,2.0,3,0,1,False,shoe
6110,4.2,Women,Flipkart,999,61.96,3717.0,562.0,2158.0,730.0,380.0,159,290,1,False,sneaker
13475,3.9,Women,Flipkart,1499,62.64,758.0,115.0,323.0,232.0,98.0,42,65,1,False,shoe
15955,4.2,Women,Flipkart,1096,49.91,287.0,49.0,168.0,68.0,24.0,11,19,1,False,bellie
4889,4.0,Women,Flipkart,999,55.46,289.0,38.0,137.0,72.0,37.0,21,22,1,False,sandal
1270,4.2,Women,Flipkart,999,65.87,89.0,16.0,50.0,18.0,13.0,2,6,0,False,sandal
2975,3.9,Women,Flipkart,499,20.04,291.0,48.0,156.0,49.0,29.0,24,33,0,False,boot
4345,4.2,Men,Flipkart,999,43.04,237.0,26.0,128.0,58.0,30.0,10,11,1,False,shoe
12981,4.1,Women,Flipkart,4299,35.01,167.0,24.0,94.0,39.0,12.0,6,15,1,False,bellie
18744,3.8,Men,Flipkart,499,19.04,804.0,87.0,402.0,201.0,85.0,41,75,0,False,sandal
1993,4.2,Women,Flipkart,799,34.79,31.0,3.0,16.0,8.0,3.0,4,0,1,False,sandal
17048,4.3,Women,Flipkart,999,51.55,2348.0,390.0,1530.0,376.0,189.0,84,169,1,False,boot
5391,4.1,Women,Flipkart,999,59.56,77.0,17.0,39.0,16.0,13.0,6,3,1,False,sandal
6543,4.2,Men,Flipkart,999,52.55,20.0,4.0,13.0,2.0,2.0,2,1,0,False,other
20004,4.2,Men,Flipkart,1699,38.26,50.0,6.0,29.0,11.0,5.0,1,4,1,False,shoe
1477,3.5,Women,Flipkart,999,45.45,55.0,9.0,19.0,9.0,13.0,7,7,0,False,sandal
395,4.1,Women,Flipkart,879,69.07,396.0,49.0,198.0,99.0,39.0,16,44,0,False,other
3447,4.0,Men,Flipkart,999,50.05,280.0,35.0,140.0,70.0,26.0,19,25,1,False,sneaker
9756,3.9,Men,Flipkart,999,58.06,787.0,82.0,413.0,113.0,99.0,68,94,0,False,shoe
1822,3.9,Women,Flipkart,999,60.06,59.0,10.0,28.0,12.0,6.0,7,5,0,False,bellie
14105,3.8,Men,Flipkart,999,68.07,178.0,22.0,82.0,58.0,29.0,6,23,1,False,sandal
15676,4.2,Women,Flipkart,1499,68.38,89.0,23.0,56.0,11.0,9.0,6,7,1,False,boot
7423,4.3,Women,Flipkart,999,10.01,400.0,54.0,225.0,109.0,35.0,9,22,1,False,shoe
12980,3.9,Women,Flipkart,599,50.08,95.0,12.0,47.0,19.0,11.0,7,9,1,False,sandal
14909,3.8,Men,Flipkart,1299,67.13,3805.0,818.0,1959.0,538.0,446.0,289,573,1,False,shoe
7269,4.3,Women,Flipkart,999,50.05,151.0,22.0,98.0,23.0,9.0,6,10,1,False,boot
10538,3.6,Women,Flipkart,998,47.39,130.0,12.0,55.0,27.0,23.0,16,17,1,True,sneaker
3315,4.1,Women,Flipkart,999,50.05,39.0,9.0,18.0,12.0,5.0,2,2,1,False,boot
2555,4.7,Women,Flipkart,8999,56.73,11.0,0.0,9.0,1.0,1.0,0,0,1,False,sneaker
8933,4.5,Women,Flipkart,499,45.89,54.0,12.0,38.0,9.0,4.0,2,1,0,False,other
19018,4.4,Women,Flipkart,1299,57.81,58.0,6.0,35.0,14.0,8.0,1,1,0,False,sandal
1084,4.4,Men,Flipkart,3990,44.99,27.0,5.0,0.0,0.0,0.0,0,0,1,False,other
16958,4.2,Women,Flipkart,3999,73.49,399.0,43.0,215.0,101.0,46.0,12,25,1,False,shoe
17403,3.5,Men,Flipkart,3999,34.83,11.0,1.0,2.0,5.0,2.0,1,1,1,False,other
12282,4.2,Men,Flipkart,3299,63.02,4935.0,653.0,2772.0,1190.0,444.0,179,350,1,False,shoe
19412,3.8,Men,Amazon,499,10.02,46.0,24.0,16.0,5.0,12.0,21,46,0,False,shoe
11578,3.7,Men,Flipkart,1499,68.38,1362.0,190.0,678.0,200.0,172.0,86,226,1,False,shoe
17021,4.2,Women,Flipkart,699,57.22,15.0,5.0,8.0,4.0,2.0,0,1,1,False,flip
288,4.3,Women,Flipkart,1014,67.08,921.0,159.0,951.0,159.0,116.0,17,33,1,False,sandal
4634,3.9,Men,Flipkart,999,61.86,238.0,27.0,123.0,40.0,32.0,18,25,1,False,juti
15397,4.2,Men,Flipkart,2999,50.02,12799.0,1595.0,7079.0,3274.0,1210.0,419,817,1,False,shoe
20269,4.1,Women,Flipkart,999,40.04,39.0,6.0,20.0,11.0,3.0,2,3,1,False,boot
3413,3.9,Women,Flipkart,998,47.39,24.0,4.0,10.0,5.0,5.0,2,1,1,True,shoe
19259,4.2,Men,Flipkart,999,60.06,274.0,36.0,170.0,43.0,24.0,17,20,1,False,shoe
6175,4.1,Women,Flipkart,499,43.09,90.0,14.0,49.0,22.0,6.0,6,7,1,False,sandal
16482,4.0,Men,Flipkart,999,60.16,14820.0,1944.0,7947.0,2968.0,1847.0,754,1304,0,False,sandal
7952,4.0,Women,Flipkart,998,42.99,1335.0,221.0,629.0,331.0,186.0,80,109,1,False,shoe
9289,3.9,Men,Flipkart,1499,43.03,602.0,79.0,283.0,151.0,75.0,40,53,1,False,flip
12371,3.6,Men,Flipkart,499,14.83,119.0,14.0,44.0,20.0,28.0,13,14,1,False,other
10284,3.2,Men,Amazon,399,12.53,44.0,12.0,18.0,15.0,21.0,18,28,0,False,shoe
486,4.4,Women,Flipkart,418,4.81,129.0,20.0,56.0,43.0,11.0,4,3,1,False,sandal
17339,3.9,Men,Flipkart,2399,71.91,135.0,15.0,53.0,45.0,18.0,8,11,1,False,other
15194,3.8,Men,Amazon,399,0.0,7.0,5.0,18.0,0.0,0.0,53,29,0,False,sneaker
16328,4.0,Women,Flipkart,999,70.07,4.0,1.0,2.0,1.0,0.0,1,0,0,False,juti
19085,4.1,Women,Flipkart,799,37.55,111.0,16.0,63.0,23.0,11.0,6,8,1,False,sandal
16613,4.3,Women,Flipkart,4499,59.99,157.0,20.0,98.0,26.0,15.0,7,10,1,False,other
14470,3.7,Men,Flipkart,2299,72.07,8686.0,1287.0,3683.0,2005.0,1211.0,585,1202,1,False,other
3630,4.2,Women,Flipkart,999,30.03,111.0,17.0,66.0,22.0,9.0,3,11,1,False,sandal
8980,4.0,Men,Flipkart,999,52.55,21581.0,3053.0,10687.0,5066.0,2876.0,1119,1833,0,False,sandal
6904,4.0,Men,Flipkart,999,57.06,316.0,52.0,170.0,62.0,40.0,11,33,1,False,other
12743,4.7,Men,Amazon,399,0.0,18.0,10.0,0.0,0.0,0.0,29,71,0,False,sneaker
17343,4.0,Men,Flipkart,699,48.64,236.0,29.0,118.0,59.0,33.0,10,16,0,False,sandal
19037,3.5,Women,Amazon,654,0.0,25.0,18.0,24.0,0.0,13.0,28,35,1,True,sneaker
2791,4.4,Women,Flipkart,999,50.05,51.0,7.0,29.0,13.0,8.0,1,0,1,False,boot
17271,4.0,Men,Flipkart,424,3.07,26281.0,3064.0,13751.0,5823.0,3081.0,1248,2378,1,False,flip
17809,3.9,Men,Flipkart,999,70.17,352.0,44.0,222.0,111.0,53.0,23,35,1,False,other
10390,4.6,Women,Flipkart,7599,60.21,22.0,3.0,17.0,2.0,1.0,1,0,1,False,sneaker
14254,3.5,Men,Flipkart,1996,50.35,3530.0,587.0,1472.0,592.0,487.0,284,695,1,True,other
18557,4.2,Men,Flipkart,499,20.04,188.0,10.0,108.0,43.0,21.0,5,11,0,False,juti
3297,4.0,Women,Flipkart,1299,53.89,22.0,3.0,12.0,3.0,4.0,1,2,1,False,sandal
9720,3.7,Women,Flipkart,499,20.24,2050.0,306.0,903.0,412.0,292.0,137,306,1,False,sneaker
14014,4.0,Men,Flipkart,519,57.8,272.0,34.0,136.0,69.0,32.0,21,14,1,False,bellie
17105,4.1,Women,Flipkart,699,38.63,35.0,4.0,22.0,6.0,2.0,0,5,1,False,sneaker
17384,3.9,Men,Flipkart,499,40.48,6794.0,741.0,3575.0,1037.0,836.0,494,852,1,False,sneaker
14171,3.9,Men,Flipkart,499,20.04,9.0,1.0,5.0,1.0,1.0,1,1,0,False,juti
13035,4.1,Men,Flipkart,2299,54.46,6968.0,871.0,3722.0,1623.0,818.0,315,490,1,False,shoe
17932,3.8,Women,Flipkart,499,60.12,787.0,99.0,385.0,148.0,98.0,55,101,0,False,flip
5810,4.1,Women,Flipkart,1799,55.59,93.0,23.0,49.0,23.0,10.0,2,9,0,False,sandal
15241,4.2,Men,Flipkart,1699,44.5,64.0,8.0,32.0,16.0,8.0,2,6,1,False,sandal
12601,3.8,Men,Flipkart,999,63.06,222.0,22.0,117.0,34.0,22.0,15,34,0,False,shoe
12899,4.1,Men,Flipkart,999,52.55,30676.0,3748.0,17609.0,5204.0,3255.0,1715,2893,1,False,sneaker
7530,4.8,Women,Flipkart,999,45.05,4.0,1.0,3.0,1.0,0.0,0,0,0,False,sandal
17629,4.0,Women,Amazon,579,0.0,25.0,10.0,5.0,6.0,9.0,39,40,1,False,sneaker
5094,4.2,Women,Flipkart,999,41.44,462.0,87.0,247.0,127.0,43.0,18,23,1,False,shoe
3686,3.9,Women,Flipkart,999,65.47,450.0,46.0,206.0,101.0,63.0,36,44,1,False,sandal
13234,3.7,Men,Amazon,366,3.55,310.0,191.0,16.0,8.0,13.0,22,42,0,False,sneaker
1271,4.1,Women,Flipkart,269,9.67,749.0,126.0,374.0,205.0,90.0,42,38,1,False,sandal
8392,4.1,Men,Flipkart,499,20.04,59.0,5.0,34.0,11.0,7.0,2,5,0,False,juti
519,4.0,Men,Flipkart,2308,69.58,7691.0,986.0,5913.0,859.0,501.0,242,1224,1,True,sneaker
4922,4.1,Men,Flipkart,999,52.55,14545.0,2093.0,7678.0,3197.0,1737.0,720,1213,0,False,other
14940,3.8,Men,Flipkart,999,14.51,70.0,19.0,33.0,14.0,9.0,3,11,1,False,shoe
6323,4.0,Men,Flipkart,999,43.04,707.0,79.0,413.0,96.0,78.0,35,85,1,False,sneaker
13479,4.3,Men,Flipkart,4999,48.01,3343.0,429.0,1875.0,950.0,264.0,93,161,1,False,shoe
18168,4.0,Women,Flipkart,899,56.73,1827.0,273.0,916.0,412.0,239.0,106,152,0,False,sandal
9780,4.0,Men,Flipkart,999,55.06,68.0,10.0,40.0,8.0,7.0,7,6,0,False,other
943,4.2,Women,Flipkart,968,23.92,1267.0,181.0,792.0,418.0,138.0,72,74,1,False,sandal
