id,title,Rating,maincateg,platform,actprice1,Offer %,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1,price1
540,Blue & Red Color Women's Flip Flop's (Pack of 2) Slippers,3.9,Men,Flipkart,827,72.04%,44.0,3.0,22.0,5.0,6.0,4,5,0,216
5821,ICEBULL LEATHER JEFL006 BROWN FORMAL SHOES FOR LADIES OR GIRLS Lace Up For Women  (Brown),4.5,Women,Flipkart,3999,65.02%,2.0,1.0,1.0,1.0,0.0,0,0,0,1399
5076,Training & Gym Shoes For Men  (Black),3.6,Men,Flipkart,999,61.06%,887.0,64.0,468.0,86.0,68.0,77,188,0,389
16602,"Dr Foot Natural Foot & Shoe Deodorant Spray with Essential Oils & Enzymes to Kill Foot Odor, Shoe Odor Eliminator | Foot Care for Smelly Feet Spray and Dry Skin  100ml Odour Control  (Generic, Leather, Synthetic Leather, White)",0.0,Men,Flipkart,250,20.40%,9.0,0.0,5.0,2.0,1.0,1,0,1,199
11583,Jutis For Women  (Multicolor),3.3,Women,Flipkart,595,52.44%,4.0,0.0,1.0,1.0,1.0,0,1,0,283
9456,Women Pink Heels Sandal,4.3,Women,Flipkart,1299,61.66%,52.0,11.0,33.0,9.0,6.0,0,4,0,498
7003,Porter Derby For Men  (Black),4.4,Men,Flipkart,3599,49.99%,16.0,3.0,9.0,5.0,1.0,1,0,1,1800
8351,ATHLEO Sports Running Shoes For Women  (Grey),3.6,Women,Flipkart,1199,50.04%,66.0,13.0,26.0,13.0,12.0,7,8,0,599
16925,Combo of 3 Relax Reflexology Sandals Accupressure Slippers Non-Slip Healthy Flip Flop for Men Slippers,3.1,Men,Flipkart,1499,71.38%,7.0,2.0,2.0,1.0,1.0,2,1,0,429
15947,PERRY Running Shoes For Women  (Blue),4.2,Women,Flipkart,699,7.15%,496.0,85.0,262.0,145.0,42.0,13,34,1,649
15491,Women Navy Flats Sandal,3.9,Women,Flipkart,499,36.07%,59.0,10.0,28.0,10.0,11.0,5,5,1,319
594,Asian Women's Running Shoes,4.1,Women,Amazon,608,0.00%,132.0,61.0,8.0,4.0,10.0,15,24,1,526
931,"Men Orange, Brown Sandal",3.9,Men,Flipkart,1179,50.05%,15117.0,2083.0,7989.0,1719.0,2719.0,1250,228,1,510
12352,Slippers,4.1,Men,Flipkart,284,8.80%,1626.0,177.0,873.0,345.0,186.0,73,149,1,259
14963,Women Copper Flats Sandal,4.2,Women,Flipkart,999,73.17%,23.0,3.0,14.0,2.0,5.0,2,0,1,268
9668,GO WALK 4 GLORIFY Walking Shoes For Women  (Black),4.5,Women,Flipkart,5299,54.99%,104.0,14.0,70.0,24.0,4.0,0,6,1,2385
7822,Slides,4.2,Men,Flipkart,1995,20.00%,29.0,2.0,15.0,7.0,5.0,1,1,1,1596
1988,Acupressure Slippers & Yoga Paduka Natural Leg Magnetic Full Body Massage Foot Massager Slides,3.5,Men,Flipkart,1200,73.75%,817.0,118.0,319.0,139.0,138.0,77,144,1,315
14889,Women Black Sports Sandal,4.0,Women,Flipkart,2699,40.76%,300.0,38.0,146.0,73.0,35.0,15,31,0,1599
3328,"Ethnic Men's Golden Work Pointed Punjabi Mojari Mojaris For Men  (Black, Yellow)",4.1,Men,Flipkart,999,20.02%,11.0,1.0,6.0,3.0,0.0,1,1,0,799
14625,Acupressure Slippers/Reflexology Sandals/Therapeutic Acupoint Massager/Acupressure Acupuncture Therapy Medical/Yoga Paduka/Accu Paduka/Health Care Slippers/Foot Care Relaxation/Rotating Acupressure Foot Massager Shoes Magnetic Therapy Slippers Slides,3.7,Men,Flipkart,1499,64.71%,3166.0,443.0,1362.0,660.0,473.0,214,457,0,529
9977,ELITE FLEX Training & Gym Shoes For Men  (Black),4.0,Men,Flipkart,5999,60.01%,200.0,15.0,108.0,41.0,17.0,13,21,1,2399
3070,SL-138 Casuals For Women  (White),4.1,Women,Flipkart,625,20.64%,368.0,68.0,201.0,79.0,51.0,11,26,1,496
20168,"high top Sneakers for men High Tops For Men  (Red, Black)",4.1,Men,Flipkart,999,54.96%,15636.0,1738.0,9462.0,2261.0,1518.0,797,1598,1,450
5710,Black Colour Synthetic Leather Men Ethnic Wear Slip On Jutis Mojaris For Men  (Black),3.6,Men,Flipkart,990,40.00%,63.0,7.0,28.0,10.0,9.0,6,10,0,594
4743,Women Yellow Heels Sandal,3.8,Women,Flipkart,599,34.89%,8050.0,1191.0,3526.0,1845.0,1161.0,539,979,1,390
20257,Slippers,3.9,Men,Flipkart,499,70.34%,107.0,12.0,61.0,10.0,15.0,7,14,0,148
18378,"Men Black, Grey Sandal",3.9,Men,Flipkart,999,45.25%,3454.0,455.0,1712.0,692.0,496.0,205,349,1,547
12698,Training & Gym Shoes For Women  (Pink),4.4,Women,Flipkart,4499,45.85%,12.0,2.0,10.0,2.0,3.0,1,0,1,2436
2345,Women Black Sports Sandal,4.7,Women,Flipkart,1199,54.63%,6.0,4.0,4.0,2.0,0.0,0,0,1,544
6293,Slides,3.9,Women,Flipkart,499,43.09%,192.0,27.0,88.0,51.0,24.0,12,17,1,284
8475,"Men Black, Green Sandal",4.2,Men,Flipkart,999,15.92%,465.0,56.0,250.0,137.0,35.0,16,27,1,840
13594,Ethnic Embroidery Jutis For Women  (Black),4.0,Women,Flipkart,499,60.12%,1809.0,221.0,931.0,366.0,233.0,105,174,0,199
13718,Flip Flops,4.1,Women,Flipkart,599,50.08%,41.0,9.0,19.0,13.0,5.0,3,1,1,299
6380,Girls Stylish Casual Sports Shoe Sneakers For Women  (White),4.0,Women,Flipkart,999,30.03%,142.0,21.0,72.0,32.0,16.0,8,12,1,699
20618,Men Green Sandal,3.6,Men,Flipkart,1599,65.67%,2043.0,260.0,831.0,428.0,316.0,173,295,0,549
11512,Women Orange Bellies Sandal,4.3,Women,Flipkart,999,58.56%,11.0,3.0,6.0,4.0,0.0,0,1,0,414
1644,"Molly Bellies For Women  (Pink, Beige)",4.2,Women,Flipkart,1299,49.65%,46.0,8.0,26.0,8.0,8.0,1,2,1,654
15242,Synthetic Leather Casual Partywear Boots Shoes For Women And Girls Boots For Women  (Grey),4.1,Women,Flipkart,999,60.16%,424.0,52.0,231.0,85.0,50.0,22,36,0,398
20742,Men Brown Sandal,4.1,Men,Flipkart,799,32.54%,67.0,13.0,34.0,17.0,11.0,2,3,0,539
4729,Juttis For Men Jutis For Men  (Beige),4.1,Men,Flipkart,999,47.25%,551.0,68.0,277.0,141.0,70.0,33,30,1,527
18931,Women Black Flats Sandal,4.1,Women,Flipkart,999,43.04%,224.0,25.0,115.0,58.0,25.0,9,17,1,569
10378,Yatra Running Shoes For Women  (Pink),4.2,Women,Flipkart,4299,58.99%,107.0,12.0,64.0,21.0,8.0,7,7,1,1763
19959,Women Tan Wedges Sandal,4.3,Women,Flipkart,999,61.86%,64.0,9.0,33.0,18.0,10.0,2,1,1,381
6913,Zipper Boots For Women And Girls Boots For Women  (Blue),3.8,Women,Flipkart,999,30.03%,107.0,15.0,43.0,28.0,16.0,7,13,0,699
14670,Jutis For Women  (Pink),3.6,Women,Flipkart,499,60.12%,95.0,11.0,44.0,13.0,10.0,8,20,0,199
9921,EL0040RD Boots For Women  (Red),4.1,Women,Flipkart,2290,55.85%,251.0,50.0,122.0,67.0,31.0,10,19,1,1011
2600,PrasKing Premium White Canvas Casual Sneaker Shoes for Women,3.4,Women,Amazon,546,0.00%,309.0,135.0,22.0,8.0,12.0,23,36,1,546
1920,Fashion Outdoor Canvas Casual Light Weight Partywear Sneakers Shoes For Men's And Boys Sneakers Casuals For Men  Sneakers For Men  (Yellow),3.8,Men,Flipkart,999,62.06%,778.0,119.0,386.0,133.0,90.0,59,110,1,379
8438,Boxer Black Outdoors For Men  (Black),3.8,Men,Flipkart,499,44.29%,1102.0,122.0,602.0,115.0,137.0,88,160,1,278
9333,Highland Lace Up For Men  (Brown),3.9,Men,Flipkart,2849,66.69%,1186.0,152.0,597.0,241.0,144.0,70,134,1,949
820,Women Copper Flats Sandal,4.0,Women,Flipkart,1072,68.37%,3050.0,436.0,139.0,287.0,431.0,293,496,1,366
15314,Flip Flops,4.0,Women,Flipkart,1298,61.56%,24.0,3.0,13.0,4.0,3.0,2,2,1,499
14439,House and Daily Flip Flops,3.8,Men,Flipkart,499,8.62%,761.0,114.0,355.0,146.0,94.0,52,114,1,456
3404,Air Zoom Winflo 7 Running Shoes For Men  (Black),4.2,Men,Flipkart,7995,30.99%,154.0,21.0,103.0,20.0,7.0,2,22,1,5517
18802,"high top Sneakers for men High Tops For Men  (Red, Black)",4.1,Men,Flipkart,999,54.96%,15636.0,1738.0,9462.0,2262.0,1517.0,797,1598,1,450
2426,STONIC Running Shoes For Men  (Navy),4.2,Men,Flipkart,1499,6.67%,4482.0,672.0,2622.0,1025.0,407.0,157,271,1,1399
15974,Bellies For Women  (Black),4.1,Women,Flipkart,599,33.39%,93.0,12.0,46.0,16.0,10.0,3,6,0,399
8378,"Running Shoes For Men  (Grey, Black)",4.2,Men,Flipkart,999,50.05%,162.0,24.0,99.0,28.0,16.0,6,13,0,499
4842,Pronto V2 IDP Sneakers For Men  (White),4.7,Men,Flipkart,4299,50.01%,17.0,0.0,14.0,2.0,0.0,1,0,1,2149
20871,WOMEN BLACK GOLA SLIPPER Flip Flops,3.9,Women,Flipkart,249,40.16%,10146.0,1474.0,4913.0,1956.0,1454.0,651,1172,0,149
7184,Women Black Heels Sandal,3.7,Women,Flipkart,999,62.06%,508.0,80.0,218.0,88.0,90.0,40,72,0,379
8946,Women Beige Heels Sandal,3.9,Women,Flipkart,1299,53.89%,45.0,6.0,20.0,13.0,9.0,1,4,0,599
2506,Lite Running Shoe For Women  (Purple),4.4,Women,Flipkart,3999,55.99%,49.0,6.0,28.0,17.0,2.0,1,1,1,1760
20909,GO WALK SMART-INFLUENCE Walking Shoes For Women  (Grey),4.4,Women,Flipkart,5999,45.01%,8.0,3.0,5.0,2.0,0.0,1,0,1,3299
19225,Zipper Synthetic Leather Casual Partywear New Design Stylish Boots For Women And Girls Boots For Women  (Pink),4.1,Women,Flipkart,999,60.16%,729.0,104.0,425.0,136.0,74.0,30,64,0,398
15865,Walking Shoes For Women  (White),4.4,Women,Flipkart,4199,70.02%,74.0,4.0,49.0,15.0,5.0,1,4,1,1259
1420,Kraasa Socks Sport Shoes for Men | Walking Shoes | Casual Sneakers | Running Shoes for Men,3.9,Men,Amazon,471,0.00%,30.0,22.0,0.0,14.0,14.0,28,43,0,471
1509,"Combo pack of 4 casual, sneaker shoes for women Sneakers For Women  (Multicolor)",3.6,Women,Flipkart,1994,49.90%,16.0,1.0,7.0,3.0,2.0,1,3,0,999
1695,Walking Shoes For Men  (Blue),4.1,Men,Flipkart,999,62.06%,11574.0,1532.0,6130.0,2529.0,1467.0,555,893,1,379
14647,Flip Flops,4.2,Women,Flipkart,699,57.22%,15.0,5.0,8.0,4.0,2.0,0,1,1,299
5169,Women Red Flats Sandal,3.9,Women,Flipkart,499,37.68%,59.0,10.0,28.0,10.0,11.0,5,5,1,311
4540,Women Pink Wedges Sandal,4.2,Women,Flipkart,999,40.04%,9052.0,1616.0,4965.0,2056.0,1080.0,365,595,1,599
20462,Women white Bellies Bellies For Women  (White),3.9,Women,Flipkart,699,61.66%,213.62298583984375,8.948698997497559,987.0,46.63836669921875,302.0,150,202,0,268
9405,"Bowling, Motorsport, Riding, Running, Walking, Gym, Football Running Shoes Lace Up For Men  (Red, Green)",4.0,Men,Flipkart,599,20.87%,40971.0,6923.0,19798.0,10153.0,5801.0,2130,3089,1,474
4305,Designer Jaipuri Silk Jutti Rajasthani Mojari for Women and Girls Bellies For Women  (Multicolor),3.9,Women,Flipkart,899,63.85%,12.0,1.0,8.0,1.0,0.0,0,3,0,325
9329,"Turino Stacked Sneakers For Women  (Pink, Black)",4.5,Women,Flipkart,4999,45.09%,17.0,4.0,13.0,2.0,1.0,0,1,1,2745
10739,Women Grey Heels Sandal,3.7,Women,Flipkart,999,62.06%,75.0,10.0,32.0,16.0,7.0,12,8,0,379
19856,Women Pink Bellies Sandal,4.2,Women,Flipkart,999,62.06%,1209.0,183.0,651.0,320.0,127.0,56,55,1,379
17915,"Women SL-126 Grey Pink Walking Shoes For Women  (Pink, Grey)",4.2,Women,Flipkart,949,16.75%,311.1319885253906,13.143291473388672,1738.0,52.951416015625,324.0,107,179,1,790
16708,Women Black Bellies Sandal,4.2,Women,Flipkart,899,62.07%,589.0,81.0,322.0,141.0,71.0,25,30,1,341
8754,Slippers,4.1,Women,Flipkart,799,50.06%,922.0,111.0,479.0,217.0,118.0,49,59,1,399
16486,RUNNING SHOES FOR MAN Running Shoes For Men  (Black),4.2,Men,Flipkart,999,60.16%,203.0,29.0,124.0,31.0,23.0,12,13,0,398
14195,Men Tan Casual Sandal,3.2,Men,Flipkart,499,20.04%,22.0,5.0,8.0,4.0,1.0,3,6,0,399
16945,Ladies Khussa Shoes Phulkari Jutti Indian Ethnic Salwar Kameez Shoes Jutis For Women  (Multicolor),4.8,Women,Flipkart,1895,15.83%,17.0,7.0,13.0,4.0,0.0,0,0,0,1595
17520,Men Multicolor Sandal,3.8,Men,Flipkart,498,39.96%,345.0,41.0,175.0,52.0,44.0,27,47,0,299
4160,Women Beige Bellies Sandal,4.0,Women,Flipkart,999,70.07%,470.0,56.0,254.0,93.0,52.0,30,41,0,299
8027,Jutis For Men  (Off White),3.7,Men,Flipkart,899,22.25%,3.0,0.0,2.0,0.0,0.0,0,1,0,699
4421,Sneakers For Men  (Blue),4.3,Men,Flipkart,999,50.05%,110.0,19.0,75.0,11.0,10.0,5,9,0,499
6108,Women Black Heels Sandal,3.9,Women,Flipkart,999,64.66%,103.0,14.0,53.0,16.0,16.0,7,11,0,353
18018,Valvet Jalsa Mocassin For Men  (Tan),4.3,Men,Flipkart,999,60.06%,11.0,0.0,6.0,3.0,1.0,1,0,0,399
388,Men White Sandal,4.3,Men,Flipkart,3274,29.98%,208.0,20.0,120.0,33.0,13.0,11,18,1,2369
12126,Jutis For Men  (Tan),4.3,Men,Flipkart,1699,9.95%,22.0,5.0,0.0,0.0,0.0,0,0,0,1530
5088,Women Black Wedges Sandal,3.3,Women,Flipkart,449,30.07%,139.0,18.0,55.0,15.0,20.0,14,36,0,314
346,Ethnic Jutti Jutis For Women  (Pink),4.2,Women,Flipkart,1170,55.06%,131.0,14.0,68.0,38.0,20.0,3,9,0,391
14877,"Women Running, Walking, Sports Shoes For Girls Running Shoes For Women  (Maroon)",4.1,Women,Flipkart,999,50.05%,1723.0,283.0,843.0,489.0,207.0,68,116,1,499
14201,Ethnic Mule For Men  (Brown),4.0,Men,Flipkart,999,50.05%,11.0,1.0,6.0,2.0,1.0,1,1,0,499
3533,BMW MMS Kart Cat-X Tech Sneakers For Men  (Black),4.4,Women,Flipkart,8999,46.01%,153.62460327148438,3.3888721466064453,19.03623390197754,4.616528034210205,1.0,0,1,1,4859
7050,Women Blue Heels Sandal,4.0,Women,Flipkart,799,52.19%,2795.0,380.0,1362.0,670.0,390.0,154,219,0,382
19682,Flex Renew Sneakers For Women  (Black),4.4,Women,Flipkart,3999,43.04%,14.0,2.0,9.0,3.0,1.0,1,0,1,2278
18312,DD58_3.5 Jutis For Women  (Beige),4.6,Women,Flipkart,2500,40.04%,12.0,3.0,9.0,2.0,0.0,1,0,0,1499
13013,Jutis For Women  (Beige),3.9,Women,Flipkart,649,48.84%,10.0,3.0,4.0,3.0,2.0,0,1,0,332
6112,Running Shoes For Women  (Brown),4.2,Women,Flipkart,4995,40.00%,27.0,2.0,14.0,7.0,4.0,1,1,1,2997
17989,Women Brown Wedges Sandal,4.1,Women,Flipkart,269,9.67%,749.0,126.0,374.0,205.0,90.0,42,38,1,243
8745,Women Blue Flats Sandal,4.1,Women,Flipkart,499,37.68%,400.0,38.0,204.0,99.0,50.0,17,30,1,311
16332,Walking Shoes For Women  (Pink),4.4,Women,Flipkart,5299,70.01%,213.0,34.0,129.0,55.0,17.0,4,8,1,1589
9404,Women Black Flats Sandal,3.9,Women,Flipkart,499,48.10%,393.0,34.0,183.0,85.0,62.0,26,37,1,259
17611,Bellies For Women  (Multicolor),3.2,Women,Flipkart,998,47.39%,16.0,1.0,6.0,2.0,2.0,1,5,0,525
1839,Perfect Stylish Girls High Ankle Boots For Women  (Pink),4.2,Women,Flipkart,999,62.06%,693.0,107.0,427.0,116.0,72.0,20,58,1,379
9959,Women SL-123 Magenta Baby Pink Walking Shoes For Women  (Red),4.3,Women,Flipkart,899,7.01%,8998.0,1321.0,5186.0,2560.0,681.0,200,376,1,836
13494,Men Brown Sandal,4.1,Men,Flipkart,2699,73.66%,100.0,25.0,53.0,23.0,13.0,3,8,0,711
160,Wedge Heel Wedges For Women  (Grey),3.5,Women,Flipkart,945,66.74%,52.0,12.0,15.0,8.0,6.0,6,9,0,222
19942,Jalsa Jutti For Men Jutis For Men  (Tan),3.8,Men,Flipkart,799,43.68%,39.0,4.0,21.0,5.0,3.0,4,6,0,450
4680,Women Black Heels Sandal,4.0,Women,Flipkart,699,45.78%,140.0,13.0,70.0,36.0,11.0,13,10,0,379
3716,RC3511 001 Lace Up For Men  (Black),4.0,Men,Flipkart,4199,54.99%,1117.0,212.0,578.0,269.0,113.0,49,108,1,1890
11197,Slides,4.0,Men,Flipkart,499,40.08%,790.0,81.0,459.0,123.0,67.0,44,97,0,299
8551,"Combo Pack Perfect Stylish Girls High Ankle Boots Boots For Women Boots For Women  (Black, Pink)",4.1,Women,Flipkart,999,20.02%,48.0,12.0,27.0,7.0,8.0,2,4,1,799
11898,LDS19C Slip On Sneakers For Women  (Black),3.9,Women,Flipkart,999,40.04%,14.0,3.0,6.0,4.0,2.0,1,1,1,599
3201,"Fulkari Women's Moonshine Beige Multicolored Genuine Soft Leather Juttis | Bite and Pinch Free Jutis | Punjabi Jutti For Ladies | Wedding Flat Stylish Mojari | Bridal Ethnic Flats For Girls | 38 Jutis For Women  (Beige, Multicolor)",4.8,Women,Flipkart,6800,55.90%,4.0,2.0,3.0,1.0,0.0,0,0,0,2999
15511,Desicolour Fancy Party Wear Juti Ethnic Mojari-Floral Gold Mojaris For Women  (Multicolor),4.0,Women,Flipkart,1500,53.40%,5.0,1.0,3.0,1.0,0.0,0,1,1,699
7582,Boots For Women  (Black),4.5,Women,Flipkart,999,50.05%,53.0,8.0,36.0,10.0,5.0,0,2,0,499
6137,Loafers For Men  (Black),4.2,Men,Flipkart,999,45.45%,86.0,10.0,54.0,14.0,7.0,0,11,1,545
20692,Classic Suede Footwear Loafers For Men  (Grey),3.6,Men,Flipkart,999,37.44%,1201.0,138.0,533.0,209.0,159.0,104,196,1,625
5393,"SX9035G Running Shoes For Men  (Black, Orange)",4.4,Men,Flipkart,1349,23.28%,45.0,7.0,28.0,11.0,4.0,0,2,1,1035
15210,Women Pink Flats Sandal,4.0,Women,Flipkart,999,30.03%,116.0,16.0,49.0,37.0,17.0,5,8,0,699
17163,"Black Leather Ankle Womens Boots, Block Heel Boots, Party Wear Boots, Womens Heels Boots For Women  (Black)",4.7,Women,Flipkart,6500,28.54%,3.0,0.0,2.0,1.0,0.0,0,0,0,4645
19406,Loafers For Men  (Brown),3.9,Men,Flipkart,999,50.05%,96.0,21.0,45.0,21.0,16.0,5,9,1,499
17891,Women Pink Bellies Sandal,3.9,Women,Flipkart,599,50.08%,221.0,37.0,109.0,45.0,27.0,18,22,0,299
973,Women Pink Wedges Sandal,4.2,Women,Flipkart,1072,40.14%,721.0,129.0,628.0,51.0,125.0,28,42,1,527
1078,Slides,4.0,Women,Flipkart,999,70.07%,81.0,10.0,43.0,22.0,8.0,3,8,1,299
18624,Men Blue Flats Sandal,4.3,Men,Flipkart,2799,47.02%,63.0,4.0,30.0,27.0,2.0,2,2,1,1483
16877,COBRABROWN3101 Casuals For Men  (Brown),3.9,Men,Flipkart,999,52.55%,3757.0,540.0,1791.0,790.0,497.0,215,464,1,474
16683,Women Gold Heels Sandal,4.0,Women,Flipkart,999,55.26%,265.0,30.0,148.0,48.0,33.0,6,30,1,447
19319,Walking Shoes For Women  (White),4.0,Women,Flipkart,1699,58.86%,83.0,12.0,46.0,12.0,9.0,7,9,1,699
88,Men Maroon Sandal,4.1,Men,Flipkart,528,2.29%,108.5497817993164,5.30888557434082,410.0,12.912558555603027,123.0,29,18,1,352
16749,"SM-397 Fluorescent Running Shoes For Men  (Orange, Grey)",4.2,Men,Flipkart,1049,15.92%,19512.0,3085.0,10361.0,5710.0,1868.0,557,1016,1,882
20531,Slides,3.6,Men,Flipkart,499,52.51%,240.0,24.0,125.0,22.0,22.0,24,47,1,237
13867,Synthetic Leather Casual Partywear Wedding Sneakers Shoes For Men Sneakers For Men  (Grey),3.8,Men,Flipkart,999,59.26%,14426.0,1707.0,6828.0,2824.0,1896.0,956,1922,1,407
3627,"Combo Pack of 2 Latest Collection Stylish Casual Loafer Sneakers Shoes for Women Sneakers For Men  (Black, Green)",3.8,Men,Flipkart,998,60.02%,2048.0,285.0,962.0,438.0,272.0,127,249,1,399
7843,Women Gold Wedges Sandal,3.8,Women,Flipkart,1995,47.47%,206.0,32.0,106.0,40.0,15.0,6,39,1,1048
11091,Women Beige Flats Sandal,4.0,Women,Flipkart,599,46.74%,147.0,25.0,79.0,27.0,16.0,5,20,1,319
7368,Slip On For Women  (Black),2.9,Women,Flipkart,799,50.31%,19.0,3.0,6.0,1.0,3.0,3,6,0,397
4450,Men Brown Sandal,4.6,Men,Flipkart,1999,50.03%,32.0,6.0,22.0,8.0,2.0,0,0,0,999
10606,Walking Shoes For Men  (Black),4.0,Men,Flipkart,1499,64.51%,7824.0,1021.0,3887.0,1906.0,1049.0,392,590,1,532
1776,"sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men<U+FFFD> Running Shoes For Men  (Black, White)",4.1,Men,Flipkart,999,50.05%,30687.0,3748.0,17616.0,5205.0,3257.0,1716,2893,1,499
7317,Slides,3.8,Men,Flipkart,999,75.08%,947.0,104.0,469.0,155.0,126.0,64,133,1,249
20746,"Men Black, Brown Sandal",3.8,Men,Flipkart,1497,69.67%,4057.0,524.0,1815.0,798.0,639.0,324,481,1,454
8935,"Latest Collection, Ankle Lengh Sneakers Boots For Women  (Black)",4.4,Women,Flipkart,999,52.45%,35.0,5.0,24.0,6.0,2.0,2,1,0,475
166,"Women Blue, Red Sports Sandal",4.1,Women,Flipkart,2369,55.22%,658.0,102.0,253.0,301.0,101.0,44,43,1,1099
4522,"Totu Womens Black and Red Casual Stylish Comfort ortho High Heel (Pack Of 1) Flip Flops , Size-5 Flip Flops",3.8,Women,Flipkart,499,60.12%,787.0,99.0,385.0,148.0,98.0,55,101,0,199
6534,Canvas Shoes For Men  (Multicolor),2.9,Men,Flipkart,999,63.46%,12.0,0.0,4.0,0.0,1.0,5,2,0,365
351,Women Brown Wedges Sandal,4.3,Women,Flipkart,472,15.63%,126.0,19.0,110.0,17.0,7.0,8,6,1,508
1682,Women Black Heels Sandal,3.6,Women,Flipkart,499,67.54%,7.0,1.0,3.0,2.0,0.0,0,2,0,162
16552,Men White Sandal,4.3,Men,Flipkart,2995,25.01%,277.0,33.0,184.0,46.0,16.0,11,20,1,2246
6855,Combo Pack of 2 Shoes Walking Shoes For Men  (Multicolor),3.8,Men,Flipkart,999,43.04%,342.0,47.0,165.0,58.0,51.0,20,48,1,569
2807,Women Pink Heels Sandal,4.4,Women,Flipkart,999,52.45%,611.0,90.0,393.0,119.0,54.0,14,31,1,475
18915,Men Tan Sandal,4.5,Men,Flipkart,799,52.57%,24.0,5.0,17.0,5.0,1.0,0,1,1,379
1299,Women Maroon Heels Sandal,4.0,Women,Flipkart,999,60.16%,2795.0,380.0,1362.0,670.0,390.0,154,219,0,398
4683,Men's Running Shoes Fashion Breathable Sneakers Running Shoes For Men  (Black),3.8,Men,Flipkart,999,65.07%,4213.0,475.0,2149.0,607.0,495.0,307,655,1,349
9397,Jutis For Women  (Red),3.9,Women,Flipkart,499,55.31%,989.0,138.0,483.0,187.0,139.0,63,117,1,223
12236,ELISE Women's Sneakers,4.1,Women,Amazon,397,14.61%,205.0,77.0,9.0,4.0,8.0,23,56,0,339
9022,"Girls Casual Floral Printed Party wear,Women Casuals Sneakers Boots For Women  (Black)",4.2,Women,Flipkart,999,50.05%,71.0,6.0,46.0,12.0,3.0,4,9,0,499
19671,Jutis For Women  (Gold),4.1,Women,Flipkart,499,60.12%,437.0,49.0,256.0,77.0,38.0,21,46,0,199
4488,"Outdoors For Men  (Black, Blue)",3.6,Men,Flipkart,1498,61.95%,2190.0,230.0,1046.0,267.0,310.0,194,373,1,570
13564,Kanthi Bellies Mojaris For Women  (Navy),3.7,Women,Flipkart,699,69.24%,54.0,11.0,26.0,10.0,3.0,4,10,1,215
1302,Lace Up For Men  (Brown),3.9,Men,Flipkart,1749,62.04%,233.86300659179688,9.220146179199219,1238.0,45.69190216064453,25.521875381469727,157,235,1,664
3785,COSET II Ms Flip Flops,4.3,Men,Flipkart,1499,35.02%,209.0,19.0,125.0,46.0,21.0,2,15,1,974
18876,Running Shoes For Men  (Orange),4.1,Men,Flipkart,999,57.36%,57354.0,8250.0,32704.0,10683.0,6362.0,2803,4802,1,426
10822,Boots For Women  (Maroon),4.3,Women,Flipkart,2290,40.00%,4.0,0.0,2.0,1.0,1.0,0,0,1,1374
11832,Men Black Sports Sandal,4.0,Men,Flipkart,2699,50.02%,1963.0,242.0,993.0,478.0,241.0,76,175,1,1349
7277,Women Black Wedges Sandal,4.2,Women,Flipkart,999,55.16%,136.0,22.0,75.0,34.0,13.0,5,9,1,448
8002,Mojaris Jutis For Men  (Black),4.0,Men,Flipkart,499,20.04%,11.0,2.0,8.0,0.0,0.0,1,2,0,399
10849,Walking Shoes For Women  (White),4.5,Women,Flipkart,3899,73.10%,830.0,140.0,533.0,201.0,60.0,17,19,0,1049
12135,Slip On Sneakers For Men  (Navy),4.0,Men,Flipkart,1899,61.14%,26879.0,3647.0,12809.0,7490.0,3271.0,1178,2131,1,738
7108,Women Pink Wedges Sandal,4.0,Women,Flipkart,499,11.02%,197.0,32.0,103.0,41.0,22.0,9,22,0,444
2198,Men Blue Sandal,3.3,Men,Flipkart,1999,72.49%,92.0,4.0,36.0,13.0,12.0,9,22,0,550
12600,Derby For Men  (Tan),4.1,Men,Flipkart,4995,70.19%,2852.0,393.0,1442.0,814.0,288.0,114,194,1,1489
15063,Genuine Leather Formal Shoes Derby For Men  (Black),3.9,Men,Flipkart,2999,68.36%,383.0,54.0,187.0,81.0,46.0,21,48,1,949
4789,"punjabi jutti , nagra , nagra shoes , jutti , jalsa , mojari , rajasthani jutti Mojaris For Men  (Blue)",3.9,Men,Flipkart,499,42.08%,64.0,7.0,40.0,7.0,1.0,4,12,0,289
7220,Slip On For Women  (Maroon),3.0,Women,Flipkart,699,2.86%,5.0,1.0,2.0,0.0,1.0,0,2,0,679
18470,Bellies For Women  (Black),4.3,Women,Flipkart,799,20.90%,42.0,3.0,22.0,14.0,5.0,1,1,1,632
8162,Women Beige Heels Sandal,4.0,Women,Flipkart,533,11.44%,464.0,77.0,236.0,98.0,57.0,23,50,0,472
10778,Fluo M Running Shoes For Men  (Grey),4.1,Men,Flipkart,3799,45.01%,13.0,3.0,5.0,6.0,1.0,0,1,1,2089
18019,Bellies For Women  (Blue),3.5,Women,Flipkart,999,30.03%,20.0,1.0,6.0,6.0,4.0,1,3,1,699
9820,Women Grey Wedges Sandal,3.9,Women,Flipkart,999,33.53%,37.0,6.0,17.0,9.0,4.0,3,4,1,664
5481,Premium Quality Boots For Men  (Black),4.1,Men,Flipkart,999,65.07%,88.0,8.0,47.0,19.0,8.0,8,6,0,349
